,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,TAIL_NUM,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DEL15,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,Unnamed: 25
4421,2016,2,6,4,6,DL,N384DA,1415,13487,MSP,14747,SEA,700,653.0,-7.0,0.0,837,824.0,-13.0,0.0,0.0,0.0,217.0,211.0,1399.0,
4422,2016,2,6,4,6,DL,N584NW,1520,10397,ATL,13487,MSP,2216,2213.0,-3.0,0.0,2350,2349.0,-1.0,0.0,0.0,0.0,154.0,156.0,907.0,
4423,2016,2,6,4,6,DL,N852DN,1598,14747,SEA,10397,ATL,600,557.0,-3.0,0.0,1357,1329.0,-28.0,0.0,0.0,0.0,297.0,272.0,2182.0,
4424,2016,2,6,4,6,DL,N854DN,1770,14747,SEA,13487,MSP,1510,1505.0,-5.0,0.0,2036,2001.0,-35.0,0.0,0.0,0.0,206.0,176.0,1399.0,
4425,2016,2,6,4,6,DL,N909DE,1915,11433,DTW,10397,ATL,2000,1953.0,-7.0,0.0,2202,2148.0,-14.0,0.0,0.0,0.0,122.0,115.0,594.0,
4426,2016,2,6,4,6,DL,N682DA,1991,13487,MSP,10397,ATL,525,522.0,-3.0,0.0,846,852.0,6.0,0.0,0.0,0.0,141.0,150.0,907.0,
4427,2016,2,6,2,4,DL,N935DN,2545,10397,ATL,13487,MSP,2105,2147.0,42.0,1.0,2250,2333.0,43.0,1.0,0.0,0.0,165.0,166.0,907.0,
4428,2016,2,6,2,4,DL,N817DN,2796,14747,SEA,11433,DTW,1355,1349.0,-6.0,0.0,2130,2042.0,-48.0,0.0,0.0,0.0,275.0,233.0,1927.0,
4429,2016,2,6,2,4,DL,N336NW,2817,12478,JFK,10397,ATL,1715,1714.0,-1.0,0.0,1957,1954.0,-3.0,0.0,0.0,0.0,162.0,160.0,760.0,
4430,2016,2,6,3,5,DL,N1607B,17,10397,ATL,14747,SEA,1055,1053.0,-2.0,0.0,1317,1254.0,-23.0,0.0,0.0,0.0,322.0,301.0,2182.0,
4431,2016,2,6,3,5,DL,N963DN,87,11433,DTW,13487,MSP,1725,1755.0,30.0,1.0,1825,1852.0,27.0,1.0,0.0,0.0,120.0,117.0,528.0,
4432,2016,2,6,3,5,DL,N943DN,313,13487,MSP,10397,ATL,910,901.0,-9.0,0.0,1243,1228.0,-15.0,0.0,0.0,0.0,153.0,147.0,907.0,
4433,2016,2,6,3,5,DL,N624AG,442,12478,JFK,14747,SEA,700,655.0,-5.0,0.0,1014,1021.0,7.0,0.0,0.0,0.0,374.0,386.0,2422.0,
4434,2016,2,6,3,5,DL,N996AT,499,12478,JFK,10397,ATL,610,602.0,-8.0,0.0,844,811.0,-33.0,0.0,0.0,0.0,154.0,129.0,760.0,
4435,2016,2,6,3,5,DL,N392DA,2440,14747,SEA,13487,MSP,25,20.0,-5.0,0.0,547,528.0,-19.0,0.0,0.0,0.0,202.0,188.0,1399.0,
4436,2016,2,6,3,5,DL,N679DA,2625,10397,ATL,13487,MSP,725,723.0,-2.0,0.0,858,840.0,-18.0,0.0,0.0,0.0,153.0,137.0,907.0,
4437,2016,2,6,3,5,DL,N950AT,2802,12478,JFK,13487,MSP,1120,1113.0,-7.0,0.0,1333,1318.0,-15.0,0.0,0.0,0.0,193.0,185.0,1029.0,
4438,2016,2,6,3,5,DL,N895AT,2824,12478,JFK,11433,DTW,910,901.0,-9.0,0.0,1128,1045.0,-43.0,0.0,0.0,0.0,138.0,104.0,509.0,
4439,2016,2,6,4,6,DL,N174DZ,43,12478,JFK,10397,ATL,1545,1545.0,0.0,0.0,1826,1752.0,-34.0,0.0,0.0,0.0,161.0,127.0,760.0,
4440,2016,2,6,4,6,DL,N3756,281,11433,DTW,14747,SEA,841,836.0,-5.0,0.0,1038,1026.0,-12.0,0.0,0.0,0.0,297.0,290.0,1927.0,
4441,2016,2,6,4,6,DL,N704X,426,12478,JFK,14747,SEA,700,655.0,-5.0,0.0,1012,1003.0,-9.0,0.0,0.0,0.0,372.0,368.0,2422.0,
4442,2016,2,6,4,6,DL,N671DN,588,14747,SEA,13487,MSP,1110,1113.0,3.0,0.0,1641,1628.0,-13.0,0.0,0.0,0.0,211.0,195.0,1399.0,
4443,2016,2,6,4,6,DL,N917DN,721,10397,ATL,13487,MSP,1702,1657.0,-5.0,0.0,1840,1815.0,-25.0,0.0,0.0,0.0,158.0,138.0,907.0,
4444,2016,2,6,4,6,DL,N317US,758,10397,ATL,11433,DTW,1535,1533.0,-2.0,0.0,1733,1711.0,-22.0,0.0,0.0,0.0,118.0,98.0,594.0,
4445,2016,2,6,4,6,DL,N954DN,818,13487,MSP,10397,ATL,910,904.0,-6.0,0.0,1241,1236.0,-5.0,0.0,0.0,0.0,151.0,152.0,907.0,
4446,2016,2,6,4,6,DL,N556NW,888,13487,MSP,10397,ATL,1620,1615.0,-5.0,0.0,1951,1942.0,-9.0,0.0,0.0,0.0,151.0,147.0,907.0,
4447,2016,2,6,4,6,DL,N316US,984,10397,ATL,12478,JFK,2050,2045.0,-5.0,0.0,2313,2300.0,-13.0,0.0,0.0,0.0,143.0,135.0,760.0,
4448,2016,2,6,2,4,DL,N362NB,712,10397,ATL,11433,DTW,600,559.0,-1.0,0.0,756,741.0,-15.0,0.0,0.0,0.0,116.0,102.0,594.0,
4449,2016,2,6,2,4,DL,N912DL,748,10397,ATL,11433,DTW,1050,1048.0,-2.0,0.0,1248,1226.0,-22.0,0.0,0.0,0.0,118.0,98.0,594.0,
4450,2016,2,6,2,4,DL,N963DN,785,13487,MSP,10397,ATL,1300,1256.0,-4.0,0.0,1635,1612.0,-23.0,0.0,0.0,0.0,155.0,136.0,907.0,
4451,2016,2,6,2,4,DL,N1611B,888,13487,MSP,10397,ATL,1620,1634.0,14.0,0.0,1953,2003.0,10.0,0.0,0.0,0.0,153.0,149.0,907.0,
4452,2016,2,6,2,4,DL,N671DN,945,13487,MSP,11433,DTW,845,839.0,-6.0,0.0,1127,1112.0,-15.0,0.0,0.0,0.0,102.0,93.0,528.0,
4453,2016,2,6,2,4,DL,N372DA,997,10397,ATL,12478,JFK,1034,1034.0,0.0,0.0,1250,1237.0,-13.0,0.0,0.0,0.0,136.0,123.0,760.0,
4454,2016,2,6,2,4,DL,N584NW,1107,10397,ATL,14747,SEA,1935,1936.0,1.0,0.0,2159,2158.0,-1.0,0.0,0.0,0.0,324.0,322.0,2182.0,
4455,2016,2,6,2,4,DL,N6711M,1187,13487,MSP,14747,SEA,1735,1749.0,14.0,0.0,1920,1928.0,8.0,0.0,0.0,0.0,225.0,219.0,1399.0,
4456,2016,2,6,2,4,DL,N673DL,1287,11433,DTW,10397,ATL,1345,1340.0,-5.0,0.0,1549,1530.0,-19.0,0.0,0.0,0.0,124.0,110.0,594.0,
4457,2016,2,6,2,4,DL,N539US,1337,14747,SEA,11433,DTW,726,720.0,-6.0,0.0,1455,1412.0,-43.0,0.0,0.0,0.0,269.0,232.0,1927.0,
4458,2016,2,6,4,6,DL,N393DA,2210,14747,SEA,11433,DTW,2350,2339.0,-11.0,0.0,714,641.0,-33.0,0.0,0.0,0.0,264.0,242.0,1927.0,
4459,2016,2,6,4,6,DL,N323NB,2329,13487,MSP,11433,DTW,1020,1017.0,-3.0,0.0,1301,1245.0,-16.0,0.0,0.0,0.0,101.0,88.0,528.0,
4460,2016,2,6,4,6,DL,N917DN,2393,13487,MSP,10397,ATL,1940,1945.0,5.0,0.0,2312,2300.0,-12.0,0.0,0.0,0.0,152.0,135.0,907.0,
4461,2016,2,6,4,6,DL,N6702,2625,10397,ATL,13487,MSP,725,740.0,15.0,1.0,855,857.0,2.0,0.0,0.0,0.0,150.0,137.0,907.0,
4462,2016,2,6,4,6,DL,N970AT,2796,12478,JFK,13487,MSP,1555,1554.0,-1.0,0.0,1816,1802.0,-14.0,0.0,0.0,0.0,201.0,188.0,1029.0,
4463,2016,2,6,4,6,DL,N956AT,2823,13487,MSP,12478,JFK,1300,1259.0,-1.0,0.0,1649,1705.0,16.0,1.0,0.0,0.0,169.0,186.0,1029.0,
4464,2016,2,6,5,7,DL,N1610D,17,10397,ATL,14747,SEA,1055,1051.0,-4.0,0.0,1317,1259.0,-18.0,0.0,0.0,0.0,322.0,308.0,2182.0,
4465,2016,2,6,5,7,DL,N329NW,53,13487,MSP,11433,DTW,1545,1555.0,10.0,0.0,1824,1823.0,-1.0,0.0,0.0,0.0,99.0,88.0,528.0,
4466,2016,2,6,5,7,DL,N950DN,301,13487,MSP,10397,ATL,635,628.0,-7.0,0.0,1001,941.0,-20.0,0.0,0.0,0.0,146.0,133.0,907.0,
4467,2016,2,6,5,7,DL,N174DZ,420,10397,ATL,12478,JFK,1215,1231.0,16.0,1.0,1433,1454.0,21.0,1.0,0.0,0.0,138.0,143.0,760.0,
4468,2016,2,6,5,7,DL,N721TW,485,12478,JFK,14747,SEA,700,655.0,-5.0,0.0,1014,952.0,-22.0,0.0,0.0,0.0,374.0,357.0,2422.0,
4469,2016,2,6,5,7,DL,N539US,589,13487,MSP,14747,SEA,1116,1133.0,17.0,1.0,1253,1306.0,13.0,0.0,0.0,0.0,217.0,213.0,1399.0,
4470,2016,2,6,4,6,DL,N987DN,2029,11433,DTW,12478,JFK,1950,1948.0,-2.0,0.0,2149,2129.0,-20.0,0.0,0.0,0.0,119.0,101.0,509.0,
4471,2016,2,6,4,6,DL,N923DN,2074,10397,ATL,13487,MSP,1815,1820.0,5.0,0.0,1953,1940.0,-13.0,0.0,0.0,0.0,158.0,140.0,907.0,
4472,2016,2,6,5,7,DL,N963DN,888,13487,MSP,10397,ATL,1620,1616.0,-4.0,0.0,1955,1935.0,-20.0,0.0,0.0,0.0,155.0,139.0,907.0,
4473,2016,2,6,5,7,DL,N536US,945,13487,MSP,11433,DTW,845,848.0,3.0,0.0,1125,1137.0,12.0,0.0,0.0,0.0,100.0,109.0,528.0,
4474,2016,2,6,5,7,DL,N3739P,997,10397,ATL,12478,JFK,1034,1036.0,2.0,0.0,1250,1320.0,30.0,1.0,0.0,0.0,136.0,164.0,760.0,
4475,2016,2,6,5,7,DL,N581NW,1107,10397,ATL,14747,SEA,1935,1932.0,-3.0,0.0,2159,2144.0,-15.0,0.0,0.0,0.0,324.0,312.0,2182.0,
4476,2016,2,6,5,7,DL,N669DN,1187,13487,MSP,14747,SEA,1735,1739.0,4.0,0.0,1920,1927.0,7.0,0.0,0.0,0.0,225.0,228.0,1399.0,
4477,2016,2,6,5,7,DL,N671DN,1287,11433,DTW,10397,ATL,1345,1348.0,3.0,0.0,1549,1543.0,-6.0,0.0,0.0,0.0,124.0,115.0,594.0,
4478,2016,2,6,5,7,DL,N384DA,1337,14747,SEA,11433,DTW,720,716.0,-4.0,0.0,1449,1408.0,-41.0,0.0,0.0,0.0,269.0,232.0,1927.0,
4479,2016,2,6,5,7,DL,N549US,1397,13487,MSP,14747,SEA,1500,1459.0,-1.0,0.0,1638,1636.0,-2.0,0.0,0.0,0.0,218.0,217.0,1399.0,
4480,2016,2,6,5,7,DL,N593NW,1453,14747,SEA,13487,MSP,655,652.0,-3.0,0.0,1224,1158.0,-26.0,0.0,0.0,0.0,209.0,186.0,1399.0,
4481,2016,2,6,5,7,DL,N834DN,1542,14747,SEA,12478,JFK,2237,2234.0,-3.0,0.0,702,712.0,10.0,0.0,0.0,0.0,325.0,338.0,2422.0,
4482,2016,2,6,5,7,DL,N396DA,1605,10397,ATL,11433,DTW,2055,2054.0,-1.0,0.0,2254,2239.0,-15.0,0.0,0.0,0.0,119.0,105.0,594.0,
4483,2016,2,6,6,1,DL,N965DN,1204,13487,MSP,10397,ATL,1002,959.0,-3.0,0.0,1335,1319.0,-16.0,0.0,0.0,0.0,153.0,140.0,907.0,
4484,2016,2,6,6,1,DL,N362NW,1290,10397,ATL,11433,DTW,2207,2206.0,-1.0,0.0,4,2345.0,-19.0,0.0,0.0,0.0,117.0,99.0,594.0,
4485,2016,2,6,6,1,DL,N6715C,1357,13487,MSP,11433,DTW,1755,1751.0,-4.0,0.0,2040,2042.0,2.0,0.0,0.0,0.0,105.0,111.0,528.0,
4486,2016,2,6,6,1,DL,N827DN,1401,14747,SEA,11433,DTW,545,541.0,-4.0,0.0,1317,1236.0,-41.0,0.0,0.0,0.0,272.0,235.0,1927.0,
4487,2016,2,6,6,1,DL,N624AG,1473,14747,SEA,12478,JFK,1118,1119.0,1.0,0.0,1955,1947.0,-8.0,0.0,0.0,0.0,337.0,328.0,2422.0,
4488,2016,2,6,6,1,DL,N971DL,1544,11433,DTW,13487,MSP,1000,957.0,-3.0,0.0,1053,1044.0,-9.0,0.0,0.0,0.0,113.0,107.0,528.0,
4489,2016,2,6,5,7,DL,N384DA,733,11433,DTW,14747,SEA,1545,1542.0,-3.0,0.0,1737,1735.0,-2.0,0.0,0.0,0.0,292.0,293.0,1927.0,
4490,2016,2,6,5,7,DL,N348NB,761,13487,MSP,11433,DTW,1935,1931.0,-4.0,0.0,2216,2202.0,-14.0,0.0,0.0,0.0,101.0,91.0,528.0,
4491,2016,2,6,5,7,DL,N128DL,2784,10397,ATL,14747,SEA,940,938.0,-2.0,0.0,1201,1143.0,-18.0,0.0,0.0,0.0,321.0,305.0,2182.0,
4492,2016,2,6,5,7,DL,N317US,2804,11433,DTW,13487,MSP,1950,2001.0,11.0,0.0,2048,2051.0,3.0,0.0,0.0,0.0,118.0,110.0,528.0,
4493,2016,2,6,6,1,DL,N1612T,16,14747,SEA,10397,ATL,1045,1044.0,-1.0,0.0,1844,1859.0,15.0,1.0,0.0,0.0,299.0,315.0,2182.0,
4494,2016,2,6,6,1,DL,N367NW,86,13487,MSP,11433,DTW,1545,1545.0,0.0,0.0,1824,1815.0,-9.0,0.0,0.0,0.0,99.0,90.0,528.0,
4495,2016,2,6,6,1,DL,N912DN,301,13487,MSP,10397,ATL,635,638.0,3.0,0.0,1001,1002.0,1.0,0.0,0.0,0.0,146.0,144.0,907.0,
4496,2016,2,6,6,1,DL,N154DL,420,10397,ATL,12478,JFK,1215,1215.0,0.0,0.0,1433,1423.0,-10.0,0.0,0.0,0.0,138.0,128.0,760.0,
4497,2016,2,6,6,1,DL,N624AG,485,12478,JFK,14747,SEA,700,659.0,-1.0,0.0,1014,1010.0,-4.0,0.0,0.0,0.0,374.0,371.0,2422.0,
4498,2016,2,6,6,1,DL,N940DL,592,10397,ATL,13487,MSP,1050,1110.0,20.0,1.0,1225,1232.0,7.0,0.0,0.0,0.0,155.0,142.0,907.0,
4499,2016,2,6,6,1,DL,N923DN,721,10397,ATL,13487,MSP,1702,1719.0,17.0,1.0,1843,1854.0,11.0,0.0,0.0,0.0,161.0,155.0,907.0,
4500,2016,2,6,6,1,DL,N914DE,759,11433,DTW,10397,ATL,1924,1916.0,-8.0,0.0,2129,2138.0,9.0,0.0,0.0,0.0,125.0,142.0,594.0,
4501,2016,2,6,6,1,DL,N935AT,845,10397,ATL,12478,JFK,1915,1915.0,0.0,0.0,2140,2115.0,-25.0,0.0,0.0,0.0,145.0,120.0,760.0,
4502,2016,2,6,6,1,DL,N697DL,888,13487,MSP,10397,ATL,1620,1625.0,5.0,0.0,1953,2032.0,39.0,1.0,0.0,0.0,153.0,187.0,907.0,
4503,2016,2,6,6,1,DL,N695DL,945,13487,MSP,11433,DTW,845,840.0,-5.0,0.0,1125,1109.0,-16.0,0.0,0.0,0.0,100.0,89.0,528.0,
4504,2016,2,6,6,1,DL,N371DA,997,10397,ATL,12478,JFK,1034,1052.0,18.0,1.0,1250,1251.0,1.0,0.0,0.0,0.0,136.0,119.0,760.0,
4505,2016,2,6,6,1,DL,N595NW,1107,10397,ATL,14747,SEA,1935,1934.0,-1.0,0.0,2159,2157.0,-2.0,0.0,0.0,0.0,324.0,323.0,2182.0,
4506,2016,2,6,6,1,DL,N814DN,1956,11433,DTW,14747,SEA,1218,1216.0,-2.0,0.0,1415,1418.0,3.0,0.0,0.0,0.0,297.0,302.0,1927.0,
4507,2016,2,6,6,1,DL,N981AT,2029,11433,DTW,12478,JFK,1950,1946.0,-4.0,0.0,2150,2128.0,-22.0,0.0,0.0,0.0,120.0,102.0,509.0,
4508,2016,2,6,6,1,DL,N659DL,2052,11433,DTW,10397,ATL,959,953.0,-6.0,0.0,1154,1142.0,-12.0,0.0,0.0,0.0,115.0,109.0,594.0,
4509,2016,2,6,6,1,DL,N396DA,2210,14747,SEA,11433,DTW,2245,2248.0,3.0,0.0,615,544.0,-31.0,0.0,0.0,0.0,270.0,236.0,1927.0,
4510,2016,2,6,6,1,DL,N832DN,2299,11433,DTW,14747,SEA,1801,1757.0,-4.0,0.0,1957,1938.0,-19.0,0.0,0.0,0.0,296.0,281.0,1927.0,
4511,2016,2,6,6,1,DL,N584NW,2348,10397,ATL,14747,SEA,2115,2113.0,-2.0,0.0,2342,2324.0,-18.0,0.0,0.0,0.0,327.0,311.0,2182.0,
4512,2016,2,6,5,7,DL,N910DE,1734,13487,MSP,11433,DTW,1135,1133.0,-2.0,0.0,1419,1414.0,-5.0,0.0,0.0,0.0,104.0,101.0,528.0,
4513,2016,2,6,5,7,DL,N827DN,1823,11433,DTW,14747,SEA,2000,2022.0,22.0,1.0,2201,2210.0,9.0,0.0,0.0,0.0,301.0,288.0,1927.0,
4514,2016,2,6,5,7,DL,N819DN,1956,11433,DTW,14747,SEA,1218,1216.0,-2.0,0.0,1415,1400.0,-15.0,0.0,0.0,0.0,297.0,284.0,1927.0,
4515,2016,2,6,5,7,DL,N979AT,2029,11433,DTW,12478,JFK,1950,2215.0,145.0,1.0,2150,6.0,136.0,1.0,0.0,0.0,120.0,111.0,509.0,
4516,2016,2,6,5,7,DL,N670DN,2052,11433,DTW,10397,ATL,959,1007.0,8.0,0.0,1154,1153.0,-1.0,0.0,0.0,0.0,115.0,106.0,594.0,
4517,2016,2,6,5,7,DL,N3750D,2210,14747,SEA,11433,DTW,2245,2240.0,-5.0,0.0,615,524.0,-51.0,0.0,0.0,0.0,270.0,224.0,1927.0,
4518,2016,2,6,5,7,DL,N854DN,2299,11433,DTW,14747,SEA,1801,1759.0,-2.0,0.0,1957,1945.0,-12.0,0.0,0.0,0.0,296.0,286.0,1927.0,
4519,2016,2,6,5,7,DL,N3760C,2350,10397,ATL,12478,JFK,805,804.0,-1.0,0.0,1017,1007.0,-10.0,0.0,0.0,0.0,132.0,123.0,760.0,
4520,2016,2,6,5,7,DL,N128DL,2536,13487,MSP,14747,SEA,1935,1932.0,-3.0,0.0,2118,2111.0,-7.0,0.0,0.0,0.0,223.0,219.0,1399.0,
4521,2016,2,6,7,2,DL,N953DN,301,13487,MSP,10397,ATL,635,634.0,-1.0,0.0,1001,942.0,-19.0,0.0,0.0,0.0,146.0,128.0,907.0,
4522,2016,2,6,7,2,DL,N1200K,420,10397,ATL,12478,JFK,1215,1216.0,1.0,0.0,1433,1416.0,-17.0,0.0,0.0,0.0,138.0,120.0,760.0,
4523,2016,2,6,7,2,DL,N704X,485,12478,JFK,14747,SEA,700,657.0,-3.0,0.0,1014,949.0,-25.0,0.0,0.0,0.0,374.0,352.0,2422.0,
4524,2016,2,6,7,2,DL,N976DL,592,10397,ATL,13487,MSP,1050,1049.0,-1.0,0.0,1225,1233.0,8.0,0.0,0.0,0.0,155.0,164.0,907.0,
4525,2016,2,6,7,2,DL,N854DN,733,11433,DTW,14747,SEA,1545,1542.0,-3.0,0.0,1737,1735.0,-2.0,0.0,0.0,0.0,292.0,293.0,1927.0,
4526,2016,2,6,7,2,DL,N374NW,761,13487,MSP,11433,DTW,1935,1931.0,-4.0,0.0,2216,2203.0,-13.0,0.0,0.0,0.0,101.0,92.0,528.0,
4527,2016,2,6,7,2,DL,N589NW,852,14747,SEA,10397,ATL,2225,2222.0,-3.0,0.0,619,550.0,-29.0,0.0,0.0,0.0,294.0,268.0,2182.0,
4528,2016,2,6,7,2,DL,N832DN,902,10397,ATL,11433,DTW,1455,1453.0,-2.0,0.0,1654,1645.0,-9.0,0.0,0.0,0.0,119.0,112.0,594.0,
4529,2016,2,6,7,2,DL,N858DZ,985,10397,ATL,14747,SEA,1745,1744.0,-1.0,0.0,2010,1939.0,-31.0,0.0,0.0,0.0,325.0,295.0,2182.0,
4530,2016,2,6,7,2,DL,N554NW,1094,13487,MSP,10397,ATL,1500,1457.0,-3.0,0.0,1827,1802.0,-25.0,0.0,0.0,0.0,147.0,125.0,907.0,
4531,2016,2,6,6,1,DL,N833DN,1659,14747,SEA,10397,ATL,1435,1434.0,-1.0,0.0,2239,2206.0,-33.0,0.0,0.0,0.0,304.0,272.0,2182.0,
4532,2016,2,6,6,1,DL,N697DL,1815,10397,ATL,13487,MSP,1350,1348.0,-2.0,0.0,1523,1512.0,-11.0,0.0,0.0,0.0,153.0,144.0,907.0,
4533,2016,2,6,6,1,DL,N821DN,1929,10397,ATL,14747,SEA,810,809.0,-1.0,0.0,1029,1027.0,-2.0,0.0,0.0,0.0,319.0,318.0,2182.0,
4534,2016,2,6,7,2,DL,N810DN,1415,13487,MSP,14747,SEA,700,655.0,-5.0,0.0,839,820.0,-19.0,0.0,0.0,0.0,219.0,205.0,1399.0,
4535,2016,2,6,7,2,DL,N329NW,1476,11433,DTW,13487,MSP,1345,1342.0,-3.0,0.0,1430,1421.0,-9.0,0.0,0.0,0.0,105.0,99.0,528.0,
4536,2016,2,6,7,2,DL,N935DN,1549,13487,MSP,10397,ATL,1730,1727.0,-3.0,0.0,2104,2032.0,-32.0,0.0,0.0,0.0,154.0,125.0,907.0,
4537,2016,2,6,7,2,DL,N802DN,1659,14747,SEA,10397,ATL,1435,1434.0,-1.0,0.0,2239,2157.0,-42.0,0.0,0.0,0.0,304.0,263.0,2182.0,
4538,2016,2,6,7,2,DL,N6716C,1815,10397,ATL,13487,MSP,1350,1427.0,37.0,1.0,1523,1558.0,35.0,1.0,0.0,0.0,153.0,151.0,907.0,
4539,2016,2,6,7,2,DL,N827DN,1956,11433,DTW,14747,SEA,1218,1341.0,83.0,1.0,1415,1526.0,71.0,1.0,0.0,0.0,297.0,285.0,1927.0,
4540,2016,2,6,7,2,DL,N951AT,2029,11433,DTW,12478,JFK,1950,1949.0,-1.0,0.0,2150,2144.0,-6.0,0.0,0.0,0.0,120.0,115.0,509.0,
4541,2016,2,6,7,2,DL,N901DA,2074,10397,ATL,13487,MSP,1755,1748.0,-7.0,0.0,1936,1921.0,-15.0,0.0,0.0,0.0,161.0,153.0,907.0,
4542,2016,2,6,8,3,DL,N985DL,1734,13487,MSP,11433,DTW,1135,1132.0,-3.0,0.0,1419,1358.0,-21.0,0.0,0.0,0.0,104.0,86.0,528.0,
4543,2016,2,6,7,2,DL,N815DN,1109,14747,SEA,12478,JFK,1450,1448.0,-2.0,0.0,2328,2248.0,-40.0,0.0,0.0,0.0,338.0,300.0,2422.0,
4544,2016,2,6,7,2,DL,N930DN,1204,13487,MSP,10397,ATL,1002,1003.0,1.0,0.0,1335,1314.0,-21.0,0.0,0.0,0.0,153.0,131.0,907.0,
4545,2016,2,6,7,2,DL,N325US,1290,10397,ATL,11433,DTW,2207,2206.0,-1.0,0.0,4,2351.0,-13.0,0.0,0.0,0.0,117.0,105.0,594.0,
4546,2016,2,6,7,2,DL,N594NW,1357,13487,MSP,11433,DTW,1755,1759.0,4.0,0.0,2040,2108.0,28.0,1.0,0.0,0.0,105.0,129.0,528.0,
4547,2016,2,6,8,3,DL,N846DN,744,10397,ATL,13487,MSP,1505,1503.0,-2.0,0.0,1644,1634.0,-10.0,0.0,0.0,0.0,159.0,151.0,907.0,
4548,2016,2,6,8,3,DL,N125DL,784,10397,ATL,13487,MSP,845,841.0,-4.0,0.0,1019,1015.0,-4.0,0.0,0.0,0.0,154.0,154.0,907.0,
4549,2016,2,6,8,3,DL,N6708D,853,10397,ATL,11433,DTW,725,719.0,-6.0,0.0,921,925.0,4.0,0.0,0.0,0.0,116.0,126.0,594.0,
4550,2016,2,6,8,3,DL,N6704Z,939,13487,MSP,10397,ATL,730,725.0,-5.0,0.0,1055,1035.0,-20.0,0.0,0.0,0.0,145.0,130.0,907.0,
4551,2016,2,6,8,3,DL,N595NW,991,10397,ATL,11433,DTW,1200,1157.0,-3.0,0.0,1400,1344.0,-16.0,0.0,0.0,0.0,120.0,107.0,594.0,
4552,2016,2,6,8,3,DL,N6702,1094,13487,MSP,10397,ATL,1500,1502.0,2.0,0.0,1827,1822.0,-5.0,0.0,0.0,0.0,147.0,140.0,907.0,
4553,2016,2,6,8,3,DL,N943DN,1122,10397,ATL,13487,MSP,1205,1202.0,-3.0,0.0,1344,1328.0,-16.0,0.0,0.0,0.0,159.0,146.0,907.0,
4554,2016,2,6,8,3,DL,N359NW,1231,10397,ATL,11433,DTW,1340,1338.0,-2.0,0.0,1541,1540.0,-1.0,0.0,0.0,0.0,121.0,122.0,594.0,
4555,2016,2,6,8,3,DL,N858DZ,1306,14747,SEA,12478,JFK,738,734.0,-4.0,0.0,1614,1623.0,9.0,0.0,0.0,0.0,336.0,349.0,2422.0,
4556,2016,2,6,8,3,DL,N596NW,1365,11433,DTW,10397,ATL,725,735.0,10.0,0.0,925,913.0,-12.0,0.0,0.0,0.0,120.0,98.0,594.0,
4557,2016,2,6,8,3,DL,N848DN,1415,13487,MSP,14747,SEA,700,653.0,-7.0,0.0,839,829.0,-10.0,0.0,0.0,0.0,219.0,216.0,1399.0,
4558,2016,2,6,8,3,DL,N350NA,1476,11433,DTW,13487,MSP,1345,1339.0,-6.0,0.0,1430,1424.0,-6.0,0.0,0.0,0.0,105.0,105.0,528.0,
4559,2016,2,6,8,3,DL,N958DN,1549,13487,MSP,10397,ATL,1730,1726.0,-4.0,0.0,2104,2040.0,-24.0,0.0,0.0,0.0,154.0,134.0,907.0,
4560,2016,2,6,9,4,DL,N939DL,987,10397,ATL,13487,MSP,1050,1045.0,-5.0,0.0,1229,1219.0,-10.0,0.0,0.0,0.0,159.0,154.0,907.0,
4561,2016,2,6,9,4,DL,N155DL,1109,14747,SEA,12478,JFK,1450,1508.0,18.0,1.0,2318,2311.0,-7.0,0.0,0.0,0.0,328.0,303.0,2422.0,
4562,2016,2,6,9,4,DL,N136DL,1246,14747,SEA,10397,ATL,1445,1503.0,18.0,1.0,2240,2244.0,4.0,0.0,0.0,0.0,295.0,281.0,2182.0,
4563,2016,2,6,2,4,DL,N178DN,1991,13487,MSP,10397,ATL,525,522.0,-3.0,0.0,848,854.0,6.0,0.0,0.0,0.0,143.0,152.0,907.0,
4564,2016,2,6,2,4,DL,N584NW,2039,14747,SEA,10397,ATL,2320,2317.0,-3.0,0.0,709,634.0,-35.0,0.0,0.0,0.0,289.0,257.0,2182.0,
4565,2016,2,6,8,3,DL,N713TW,2487,12478,JFK,14747,SEA,1925,2058.0,93.0,1.0,2247,5.0,78.0,1.0,0.0,0.0,382.0,367.0,2422.0,
4566,2016,2,6,8,3,DL,N136DL,2784,10397,ATL,14747,SEA,940,937.0,-3.0,0.0,1201,1202.0,1.0,0.0,0.0,0.0,321.0,325.0,2182.0,
4567,2016,2,6,8,3,DL,N893AT,2804,11433,DTW,13487,MSP,1950,2002.0,12.0,0.0,2048,2056.0,8.0,0.0,0.0,0.0,118.0,114.0,528.0,
4568,2016,2,6,8,3,DL,N954AT,2824,12478,JFK,11433,DTW,910,902.0,-8.0,0.0,1128,1100.0,-28.0,0.0,0.0,0.0,138.0,118.0,509.0,
